time = 662000    total seen = 12949 max lag = 0
time = 663000    total seen = 12949 max lag = 0
time = 664000    total seen = 12949 max lag = 0
time = 665000    total seen = 12949 max lag = 0
time = 666000    total seen = 12949 max lag = 0
time = 667000    total seen = 12949 max lag = 0
time = 668000    total seen = 12949 max lag = 0
time = 669000    total seen = 12949 max lag = 0
time = 670000    total seen = 12949 max lag = 0
time = 671000    total seen = 12949 max lag = 0
time = 672000    total seen = 12949 max lag = 0
time = 673000    total seen = 12949 max lag = 0
time = 674000    total seen = 12949 max lag = 0
time = 675000    total seen = 12949 max lag = 0
time = 676000    total seen = 12949 max lag = 0
time = 677000    total seen = 12949 max lag = 0
time = 678000    total seen = 12949 max lag = 0
time = 679000    total seen = 12949 max lag = 0
time = 680000    total seen = 12949 max lag = 0
time = 681000    total seen = 12949 max lag = 0
time = 682000    total seen = 12949 max lag = 0
time = 683000    total seen = 12949 max lag = 0
time = 684000    total seen = 12949 max lag = 0
time = 685000    total seen = 12949 max lag = 0
time = 686000    total seen = 12949 max lag = 0
time = 687000    total seen = 12949 max lag = 0
time = 688000    total seen = 12949 max lag = 0
time = 689000    total seen = 12949 max lag = 0
time = 690000    total seen = 12949 max lag = 0
time = 691000    total seen = 12949 max lag = 0
time = 692000    total seen = 12949 max lag = 0
time = 693000    total seen = 12949 max lag = 0
time = 694000    total seen = 12949 max lag = 0
time = 695000    total seen = 12949 max lag = 0
time = 696000    total seen = 12949 max lag = 0
time = 697000    total seen = 12949 max lag = 0
time = 698000    total seen = 12949 max lag = 0
time = 699000    total seen = 12949 max lag = 0
time = 700000    total seen = 12949 max lag = 0
time = 701000    total seen = 12949 max lag = 0
time = 702000    total seen = 12949 max lag = 0
time = 703000    total seen = 12949 max lag = 0
time = 704000    total seen = 12949 max lag = 0
time = 705000    total seen = 12949 max lag = 0
time = 706000    total seen = 12949 max lag = 0
time = 707000    total seen = 12949 max lag = 0
time = 708000    total seen = 12949 max lag = 0
time = 709000    total seen = 12949 max lag = 0
time = 710000    total seen = 12949 max lag = 0
time = 711000    total seen = 12949 max lag = 0
time = 712000    total seen = 12949 max lag = 0
time = 713000    total seen = 12949 max lag = 0
time = 714000    total seen = 12949 max lag = 0
time = 715000    total seen = 12949 max lag = 0
time = 716000    total seen = 12949 max lag = 0
time = 717000    total seen = 12949 max lag = 0
time = 718000    total seen = 12949 max lag = 0
time = 719000    total seen = 12949 max lag = 0
time = 720000    total seen = 12949 max lag = 0
time = 721000    total seen = 12949 max lag = 0
time = 722000    total seen = 12949 max lag = 0
time = 723000    total seen = 12949 max lag = 0
time = 724000    total seen = 12949 max lag = 0
time = 725000    total seen = 12949 max lag = 0
time = 726000    total seen = 12949 max lag = 0
time = 727000    total seen = 12949 max lag = 0
time = 728000    total seen = 12949 max lag = 0
time = 729000    total seen = 12949 max lag = 0
time = 730000    total seen = 12949 max lag = 0
time = 731000    total seen = 12949 max lag = 0
time = 732000    total seen = 12949 max lag = 0
time = 733000    total seen = 12949 max lag = 0
time = 734000    total seen = 12949 max lag = 0
time = 735000    total seen = 12949 max lag = 0
time = 736000    total seen = 12949 max lag = 0
time = 737000    total seen = 12949 max lag = 0
time = 738000    total seen = 12949 max lag = 0
time = 739000    total seen = 12949 max lag = 0
time = 740000    total seen = 12949 max lag = 0
time = 741000    total seen = 12949 max lag = 0
time = 742000    total seen = 12949 max lag = 0
time = 743000    total seen = 12949 max lag = 0
time = 744000    total seen = 12949 max lag = 0
time = 745000    total seen = 12949 max lag = 0
time = 746000    total seen = 12949 max lag = 0
time = 747000    total seen = 12949 max lag = 0
time = 748000    total seen = 12949 max lag = 0
time = 749000    total seen = 12949 max lag = 0
time = 750000    total seen = 12949 max lag = 0
time = 751000    total seen = 12949 max lag = 0
time = 752000    total seen = 12949 max lag = 0
time = 753000    total seen = 12949 max lag = 0
time = 754000    total seen = 12949 max lag = 0
time = 755000    total seen = 12949 max lag = 0
time = 756000    total seen = 12949 max lag = 0
time = 757000    total seen = 12949 max lag = 0
time = 758000    total seen = 12949 max lag = 0
time = 759000    total seen = 12949 max lag = 0
time = 760000    total seen = 12949 max lag = 0
time = 761000    total seen = 12949 max lag = 0
time = 762000    total seen = 12949 max lag = 0
time = 763000    total seen = 12949 max lag = 0
time = 764000    total seen = 12949 max lag = 0
time = 765000    total seen = 12949 max lag = 0
time = 766000    total seen = 12949 max lag = 0
time = 767000    total seen = 12949 max lag = 0
time = 768000    total seen = 12949 max lag = 0
time = 769000    total seen = 12949 max lag = 0
time = 770000    total seen = 12949 max lag = 0
time = 771000    total seen = 12949 max lag = 0
time = 772000    total seen = 12949 max lag = 0
time = 773000    total seen = 12949 max lag = 0
time = 774000    total seen = 12949 max lag = 0
time = 775000    total seen = 12949 max lag = 0
time = 776000    total seen = 12949 max lag = 0
time = 777000    total seen = 12949 max lag = 0
time = 778000    total seen = 12949 max lag = 0
time = 779000    total seen = 12949 max lag = 0
time = 780000    total seen = 12949 max lag = 0
time = 781000    total seen = 12949 max lag = 0
time = 782000    total seen = 12949 max lag = 0
time = 783000    total seen = 12949 max lag = 0
time = 784000    total seen = 12949 max lag = 0
time = 785000    total seen = 12949 max lag = 0
time = 786000    total seen = 12949 max lag = 0
time = 787000    total seen = 12949 max lag = 0
time = 788000    total seen = 12949 max lag = 0
time = 789000    total seen = 12949 max lag = 0
time = 790000    total seen = 12949 max lag = 0
time = 791000    total seen = 12949 max lag = 0
time = 792000    total seen = 12949 max lag = 0
time = 793000    total seen = 12949 max lag = 0
time = 794000    total seen = 12949 max lag = 0
time = 795000    total seen = 12949 max lag = 0
time = 796000    total seen = 12949 max lag = 0
time = 797000    total seen = 12949 max lag = 0
time = 798000    total seen = 12949 max lag = 0
time = 799000    total seen = 12949 max lag = 0
time = 800000    total seen = 12949 max lag = 0
time = 801000    total seen = 12949 max lag = 0
time = 802000    total seen = 12949 max lag = 0
time = 803000    total seen = 12949 max lag = 0
time = 804000    total seen = 12949 max lag = 0
time = 805000    total seen = 12949 max lag = 0
time = 806000    total seen = 12949 max lag = 0
time = 807000    total seen = 12949 max lag = 0
time = 808000    total seen = 12949 max lag = 0
time = 809000    total seen = 12949 max lag = 0
time = 810000    total seen = 12949 max lag = 0
time = 811000    total seen = 12949 max lag = 0
time = 812000    total seen = 12949 max lag = 0
time = 813000    total seen = 12949 max lag = 0
time = 814000    total seen = 12949 max lag = 0
time = 815000    total seen = 12949 max lag = 0
time = 816000    total seen = 12949 max lag = 0
time = 817000    total seen = 12949 max lag = 0
time = 818000    total seen = 12949 max lag = 0
time = 819000    total seen = 12949 max lag = 0
time = 820000    total seen = 12949 max lag = 0
time = 821000    total seen = 12949 max lag = 0
time = 822000    total seen = 12949 max lag = 0
time = 823000    total seen = 12949 max lag = 0
time = 824000    total seen = 12949 max lag = 0
time = 825000    total seen = 12949 max lag = 0
time = 826000    total seen = 12949 max lag = 0
time = 827000    total seen = 12949 max lag = 0
time = 828000    total seen = 12949 max lag = 0
time = 829000    total seen = 12949 max lag = 0
time = 830000    total seen = 12949 max lag = 0
time = 831000    total seen = 12949 max lag = 0
time = 832000    total seen = 12949 max lag = 0
time = 833000    total seen = 12949 max lag = 0
time = 834000    total seen = 12949 max lag = 0
time = 835000    total seen = 12949 max lag = 0
time = 836000    total seen = 12949 max lag = 0
time = 837000    total seen = 12949 max lag = 0
time = 838000    total seen = 12949 max lag = 0
time = 839000    total seen = 12949 max lag = 0
time = 840000    total seen = 12949 max lag = 0
time = 841000    total seen = 12949 max lag = 0
time = 842000    total seen = 12949 max lag = 0
time = 843000    total seen = 12949 max lag = 0
time = 844000    total seen = 12949 max lag = 0
time = 845000    total seen = 12949 max lag = 0
time = 846000    total seen = 12949 max lag = 0
time = 847000    total seen = 12949 max lag = 0
time = 848000    total seen = 12949 max lag = 0
time = 849000    total seen = 12949 max lag = 0
time = 850000    total seen = 12949 max lag = 0
time = 851000    total seen = 12949 max lag = 0
time = 852000    total seen = 12949 max lag = 0
time = 853000    total seen = 12949 max lag = 0
time = 854000    total seen = 12949 max lag = 0
time = 855000    total seen = 12949 max lag = 0
time = 856000    total seen = 12949 max lag = 0
time = 857000    total seen = 12949 max lag = 0
time = 858000    total seen = 12949 max lag = 0
time = 859000    total seen = 12949 max lag = 0
time = 860000    total seen = 12949 max lag = 0
time = 861000    total seen = 12949 max lag = 0
time = 862000    total seen = 12949 max lag = 0
time = 863000    total seen = 12949 max lag = 0
time = 864000    total seen = 12949 max lag = 0
time = 865000    total seen = 12949 max lag = 0
time = 866000    total seen = 12949 max lag = 0
time = 867000    total seen = 12949 max lag = 0
time = 868000    total seen = 12949 max lag = 0
time = 869000    total seen = 12949 max lag = 0
time = 870000    total seen = 12949 max lag = 0
time = 871000    total seen = 12949 max lag = 0
time = 872000    total seen = 12949 max lag = 0
time = 873000    total seen = 12949 max lag = 0
time = 874000    total seen = 12949 max lag = 0
time = 875000    total seen = 12949 max lag = 0
time = 876000    total seen = 12949 max lag = 0
time = 877000    total seen = 12949 max lag = 0
time = 878000    total seen = 12949 max lag = 0
time = 879000    total seen = 12949 max lag = 0
time = 880000    total seen = 12949 max lag = 0
time = 881000    total seen = 12949 max lag = 0
time = 882000    total seen = 12949 max lag = 0
time = 883000    total seen = 12949 max lag = 0
time = 884000    total seen = 12949 max lag = 0
time = 885000    total seen = 12949 max lag = 0
time = 886000    total seen = 12949 max lag = 0
time = 887000    total seen = 12949 max lag = 0
time = 888000    total seen = 12949 max lag = 0
time = 889000    total seen = 12949 max lag = 0
time = 890000    total seen = 12949 max lag = 0
time = 891000    total seen = 12949 max lag = 0
time = 892000    total seen = 12949 max lag = 0
time = 893000    total seen = 12949 max lag = 0
time = 894000    total seen = 12949 max lag = 0
time = 895000    total seen = 12949 max lag = 0
time = 896000    total seen = 12949 max lag = 0
time = 897000    total seen = 12949 max lag = 0
time = 898000    total seen = 12949 max lag = 0
time = 899000    total seen = 12949 max lag = 0
time = 900000    total seen = 12949 max lag = 0
time = 901000    total seen = 12949 max lag = 0
time = 902000    total seen = 12949 max lag = 0
time = 903000    total seen = 12949 max lag = 0
time = 904000    total seen = 12949 max lag = 0
time = 905000    total seen = 12949 max lag = 0
time = 906000    total seen = 12949 max lag = 0
time = 907000    total seen = 12949 max lag = 0
time = 908000    total seen = 12949 max lag = 0
time = 909000    total seen = 12949 max lag = 0
time = 910000    total seen = 12949 max lag = 0
time = 911000    total seen = 12949 max lag = 0
time = 912000    total seen = 12949 max lag = 0
time = 913000    total seen = 12949 max lag = 0
time = 914000    total seen = 12949 max lag = 0
time = 915000    total seen = 12949 max lag = 0
time = 916000    total seen = 12949 max lag = 0
time = 917000    total seen = 12949 max lag = 0
time = 918000    total seen = 12949 max lag = 0
time = 919000    total seen = 12949 max lag = 0
time = 920000    total seen = 12949 max lag = 0
time = 921000    total seen = 12949 max lag = 0
time = 922000    total seen = 12949 max lag = 0
time = 923000    total seen = 12949 max lag = 0
time = 924000    total seen = 12949 max lag = 0
time = 925000    total seen = 12949 max lag = 0
time = 926000    total seen = 12949 max lag = 0
time = 927000    total seen = 12949 max lag = 0
time = 928000    total seen = 12949 max lag = 0
time = 929000    total seen = 12949 max lag = 0
time = 930000    total seen = 12949 max lag = 0
time = 931000    total seen = 12949 max lag = 0
time = 932000    total seen = 12949 max lag = 0
time = 933000    total seen = 12949 max lag = 0
time = 934000    total seen = 12949 max lag = 0
time = 935000    total seen = 12949 max lag = 0
time = 936000    total seen = 12949 max lag = 0
time = 937000    total seen = 12949 max lag = 0
time = 938000    total seen = 12949 max lag = 0
time = 939000    total seen = 12949 max lag = 0
time = 940000    total seen = 12949 max lag = 0
time = 941000    total seen = 12949 max lag = 0
time = 942000    total seen = 12949 max lag = 0
time = 943000    total seen = 12949 max lag = 0
time = 944000    total seen = 12949 max lag = 0
time = 945000    total seen = 12949 max lag = 0
time = 946000    total seen = 12949 max lag = 0
time = 947000    total seen = 12949 max lag = 0
time = 948000    total seen = 12949 max lag = 0
time = 949000    total seen = 12949 max lag = 0
time = 950000    total seen = 12949 max lag = 0
time = 951000    total seen = 12949 max lag = 0
time = 952000    total seen = 12949 max lag = 0
time = 953000    total seen = 12949 max lag = 0
time = 954000    total seen = 12949 max lag = 0
time = 955000    total seen = 12949 max lag = 0
time = 956000    total seen = 12949 max lag = 0
time = 957000    total seen = 12949 max lag = 0
time = 958000    total seen = 12949 max lag = 0
time = 959000    total seen = 12949 max lag = 0
time = 960000    total seen = 12949 max lag = 0
time = 961000    total seen = 12949 max lag = 0
time = 962000    total seen = 12949 max lag = 0
time = 963000    total seen = 12949 max lag = 0
time = 964000    total seen = 12949 max lag = 0
time = 965000    total seen = 12949 max lag = 0
time = 966000    total seen = 12949 max lag = 0
time = 967000    total seen = 12949 max lag = 0
time = 968000    total seen = 12949 max lag = 0
time = 969000    total seen = 12949 max lag = 0
time = 970000    total seen = 12949 max lag = 0
time = 971000    total seen = 12949 max lag = 0
time = 972000    total seen = 12949 max lag = 0
time = 973000    total seen = 12949 max lag = 0
time = 974000    total seen = 12949 max lag = 0
time = 975000    total seen = 12949 max lag = 0
time = 976000    total seen = 12949 max lag = 0
time = 977000    total seen = 12949 max lag = 0
time = 978000    total seen = 12949 max lag = 0
time = 979000    total seen = 12949 max lag = 0
time = 980000    total seen = 12949 max lag = 0
time = 981000    total seen = 12949 max lag = 0
time = 982000    total seen = 12949 max lag = 0
time = 983000    total seen = 12949 max lag = 0
time = 984000    total seen = 12949 max lag = 0
time = 985000    total seen = 12949 max lag = 0
time = 986000    total seen = 12949 max lag = 0
time = 987000    total seen = 12949 max lag = 0
time = 988000    total seen = 12949 max lag = 0
time = 989000    total seen = 12949 max lag = 0
time = 990000    total seen = 12949 max lag = 0
time = 991000    total seen = 12949 max lag = 0
time = 992000    total seen = 12949 max lag = 0
time = 993000    total seen = 12949 max lag = 0
time = 994000    total seen = 12949 max lag = 0
time = 995000    total seen = 12949 max lag = 0
time = 996000    total seen = 12949 max lag = 0
time = 997000    total seen = 12949 max lag = 0
time = 998000    total seen = 12949 max lag = 0
time = 999000    total seen = 12949 max lag = 0
time = 1000000    total seen = 12949 max lag = 0
time = 1001000    total seen = 12949 max lag = 0
time = 1002000    total seen = 12949 max lag = 0
time = 1003000    total seen = 12949 max lag = 0
time = 1004000    total seen = 12949 max lag = 0
time = 1005000    total seen = 12949 max lag = 0
time = 1006000    total seen = 12949 max lag = 0
time = 1007000    total seen = 12949 max lag = 0
time = 1008000    total seen = 12949 max lag = 0
time = 1009000    total seen = 12949 max lag = 0
time = 1010000    total seen = 12949 max lag = 0
time = 1011000    total seen = 12949 max lag = 0
time = 1012000    total seen = 12949 max lag = 0
time = 1013000    total seen = 12949 max lag = 0
time = 1014000    total seen = 12949 max lag = 0
time = 1015000    total seen = 12949 max lag = 0
time = 1016000    total seen = 12949 max lag = 0
time = 1017000    total seen = 12949 max lag = 0
time = 1018000    total seen = 12949 max lag = 0
time = 1019000    total seen = 12949 max lag = 0
time = 1020000    total seen = 12949 max lag = 0
time = 1021000    total seen = 12949 max lag = 0
time = 1022000    total seen = 12949 max lag = 0
time = 1023000    total seen = 12949 max lag = 0
time = 1024000    total seen = 12949 max lag = 0
time = 1025000    total seen = 12949 max lag = 0
time = 1026000    total seen = 12949 max lag = 0
time = 1027000    total seen = 12949 max lag = 0
time = 1028000    total seen = 12949 max lag = 0
time = 1029000    total seen = 12949 max lag = 0
time = 1030000    total seen = 12949 max lag = 0
time = 1031000    total seen = 12949 max lag = 0
time = 1032000    total seen = 12949 max lag = 0
time = 1033000    total seen = 12949 max lag = 0
time = 1034000    total seen = 12949 max lag = 0
time = 1035000    total seen = 12949 max lag = 0
time = 1036000    total seen = 12949 max lag = 0
time = 1037000    total seen = 12949 max lag = 0
time = 1038000    total seen = 12949 max lag = 0
time = 1039000    total seen = 12949 max lag = 0
time = 1040000    total seen = 12949 max lag = 0
time = 1041000    total seen = 12949 max lag = 0
time = 1042000    total seen = 12949 max lag = 0
time = 1043000    total seen = 12949 max lag = 0
time = 1044000    total seen = 12949 max lag = 0
time = 1045000    total seen = 12949 max lag = 0
time = 1046000    total seen = 12949 max lag = 0
time = 1047000    total seen = 12949 max lag = 0
time = 1048000    total seen = 12949 max lag = 0
time = 1049000    total seen = 12949 max lag = 0
time = 1050000    total seen = 12949 max lag = 0
time = 1051000    total seen = 12949 max lag = 0
time = 1052000    total seen = 12949 max lag = 0
time = 1053000    total seen = 12949 max lag = 0
time = 1054000    total seen = 12949 max lag = 0
time = 1055000    total seen = 12949 max lag = 0
time = 1056000    total seen = 12949 max lag = 0
time = 1057000    total seen = 12949 max lag = 0
time = 1058000    total seen = 12949 max lag = 0
time = 1059000    total seen = 12949 max lag = 0
time = 1060000    total seen = 12949 max lag = 0
time = 1061000    total seen = 12949 max lag = 0
time = 1062000    total seen = 12949 max lag = 0
time = 1063000    total seen = 12949 max lag = 0
time = 1064000    total seen = 12949 max lag = 0
time = 1065000    total seen = 12949 max lag = 0
time = 1066000    total seen = 12949 max lag = 0
time = 1067000    total seen = 12949 max lag = 0
time = 1068000    total seen = 12949 max lag = 0
time = 1069000    total seen = 12949 max lag = 0
time = 1070000    total seen = 12949 max lag = 0
time = 1071000    total seen = 12949 max lag = 0
time = 1072000    total seen = 12949 max lag = 0
time = 1073000    total seen = 12949 max lag = 0
time = 1074000    total seen = 12949 max lag = 0
time = 1075000    total seen = 12949 max lag = 0
time = 1076000    total seen = 12949 max lag = 0
time = 1077000    total seen = 12949 max lag = 0
time = 1078000    total seen = 12949 max lag = 0
time = 1079000    total seen = 12949 max lag = 0
time = 1080000    total seen = 12949 max lag = 0
time = 1081000    total seen = 12949 max lag = 0
time = 1082000    total seen = 12949 max lag = 0
time = 1083000    total seen = 12949 max lag = 0
time = 1084000    total seen = 12949 max lag = 0
time = 1085000    total seen = 12949 max lag = 0
time = 1086000    total seen = 12949 max lag = 0
time = 1087000    total seen = 12949 max lag = 0
time = 1088000    total seen = 12949 max lag = 0
time = 1089000    total seen = 12949 max lag = 0
time = 1090000    total seen = 12949 max lag = 0
time = 1091000    total seen = 12949 max lag = 0
time = 1092000    total seen = 12949 max lag = 0
time = 1093000    total seen = 12949 max lag = 0
time = 1094000    total seen = 12949 max lag = 0
time = 1095000    total seen = 12949 max lag = 0
time = 1096000    total seen = 12949 max lag = 0
time = 1097000    total seen = 12949 max lag = 0
time = 1098000    total seen = 12949 max lag = 0
time = 1099000    total seen = 12949 max lag = 0
time = 1100000    total seen = 12949 max lag = 0
time = 1101000    total seen = 12949 max lag = 0
time = 1102000    total seen = 12949 max lag = 0
time = 1103000    total seen = 12949 max lag = 0
time = 1104000    total seen = 12949 max lag = 0
time = 1105000    total seen = 12949 max lag = 0
time = 1106000    total seen = 12949 max lag = 0
time = 1107000    total seen = 12949 max lag = 0
time = 1108000    total seen = 12949 max lag = 0
time = 1109000    total seen = 12949 max lag = 0
time = 1110000    total seen = 12949 max lag = 0
time = 1111000    total seen = 12949 max lag = 0
time = 1112000    total seen = 12949 max lag = 0
time = 1113000    total seen = 12949 max lag = 0
time = 1114000    total seen = 12949 max lag = 0
time = 1115000    total seen = 12949 max lag = 0
time = 1116000    total seen = 12949 max lag = 0
time = 1117000    total seen = 12949 max lag = 0
time = 1118000    total seen = 12949 max lag = 0
time = 1119000    total seen = 12949 max lag = 0
time = 1120000    total seen = 12949 max lag = 0
time = 1121000    total seen = 12949 max lag = 0
time = 1122000    total seen = 12949 max lag = 0
time = 1123000    total seen = 12949 max lag = 0
time = 1124000    total seen = 12949 max lag = 0
time = 1125000    total seen = 12949 max lag = 0
time = 1126000    total seen = 12949 max lag = 0
time = 1127000    total seen = 12949 max lag = 0
time = 1128000    total seen = 12949 max lag = 0
time = 1129000    total seen = 12949 max lag = 0
time = 1130000    total seen = 12949 max lag = 0
time = 1131000    total seen = 12949 max lag = 0
time = 1132000    total seen = 12949 max lag = 0
time = 1133000    total seen = 12949 max lag = 0
time = 1134000    total seen = 12949 max lag = 0
time = 1135000    total seen = 12949 max lag = 0
time = 1136000    total seen = 12949 max lag = 0
time = 1137000    total seen = 12949 max lag = 0
time = 1138000    total seen = 12949 max lag = 0
time = 1139000    total seen = 12949 max lag = 0
time = 1140000    total seen = 12949 max lag = 0
time = 1141000    total seen = 12949 max lag = 0
time = 1142000    total seen = 12949 max lag = 0
time = 1143000    total seen = 12949 max lag = 0
time = 1144000    total seen = 12949 max lag = 0
time = 1145000    total seen = 12949 max lag = 0
time = 1146000    total seen = 12949 max lag = 0
time = 1147000    total seen = 12949 max lag = 0
time = 1148000    total seen = 12949 max lag = 0
time = 1149000    total seen = 12949 max lag = 0
time = 1150000    total seen = 12949 max lag = 0
time = 1151000    total seen = 12949 max lag = 0
time = 1152000    total seen = 12949 max lag = 0
time = 1153000    total seen = 12949 max lag = 0
time = 1154000    total seen = 12949 max lag = 0
time = 1155000    total seen = 12949 max lag = 0
time = 1156000    total seen = 12949 max lag = 0
time = 1157000    total seen = 12949 max lag = 0
time = 1158000    total seen = 12949 max lag = 0
time = 1159000    total seen = 12949 max lag = 0
time = 1160000    total seen = 12949 max lag = 0
time = 1161000    total seen = 12949 max lag = 0
time = 1162000    total seen = 12949 max lag = 0
time = 1163000    total seen = 12949 max lag = 0
time = 1164000    total seen = 12949 max lag = 0
time = 1165000    total seen = 12949 max lag = 0
time = 1166000    total seen = 12949 max lag = 0
time = 1167000    total seen = 12949 max lag = 0
time = 1168000    total seen = 12949 max lag = 0
time = 1169000    total seen = 12949 max lag = 0
time = 1170000    total seen = 12949 max lag = 0
time = 1171000    total seen = 12949 max lag = 0
time = 1172000    total seen = 12949 max lag = 0
time = 1173000    total seen = 12949 max lag = 0
time = 1174000    total seen = 12949 max lag = 0
time = 1175000    total seen = 12949 max lag = 0
time = 1176000    total seen = 12949 max lag = 0
time = 1177000    total seen = 12949 max lag = 0
time = 1178000    total seen = 12949 max lag = 0
time = 1179000    total seen = 12949 max lag = 0
time = 1180000    total seen = 12949 max lag = 0
time = 1181000    total seen = 12949 max lag = 0
time = 1182000    total seen = 12949 max lag = 0
time = 1183000    total seen = 12949 max lag = 0
time = 1184000    total seen = 12949 max lag = 0
time = 1185000    total seen = 12949 max lag = 0
time = 1186000    total seen = 12949 max lag = 0
time = 1187000    total seen = 12949 max lag = 0
time = 1188000    total seen = 12949 max lag = 0
time = 1189000    total seen = 12949 max lag = 0
time = 1190000    total seen = 12949 max lag = 0
time = 1191000    total seen = 12949 max lag = 0
time = 1192000    total seen = 12949 max lag = 0
time = 1193000    total seen = 12949 max lag = 0
time = 1194000    total seen = 12949 max lag = 0
time = 1195000    total seen = 12949 max lag = 0
time = 1196000    total seen = 12949 max lag = 0
time = 1197000    total seen = 12949 max lag = 0
time = 1198000    total seen = 12949 max lag = 0
time = 1199000    total seen = 12949 max lag = 0
time = 1200000    total seen = 12949 max lag = 0
time = 1201000    total seen = 12949 max lag = 0
time = 1202000    total seen = 12949 max lag = 0
time = 1203000    total seen = 12949 max lag = 0
time = 1204000    total seen = 12949 max lag = 0
time = 1205000    total seen = 12949 max lag = 0
time = 1206000    total seen = 12949 max lag = 0
time = 1207000    total seen = 12949 max lag = 0
time = 1208000    total seen = 12949 max lag = 0
time = 1209000    total seen = 12949 max lag = 0
time = 1210000    total seen = 12949 max lag = 0
time = 1211000    total seen = 12949 max lag = 0
time = 1212000    total seen = 12949 max lag = 0
time = 1213000    total seen = 12949 max lag = 0
time = 1214000    total seen = 12949 max lag = 0
time = 1215000    total seen = 12949 max lag = 0
time = 1216000    total seen = 12949 max lag = 0
time = 1217000    total seen = 12949 max lag = 0
time = 1218000    total seen = 12949 max lag = 0
time = 1219000    total seen = 12949 max lag = 0
time = 1220000    total seen = 12949 max lag = 0
time = 1221000    total seen = 12949 max lag = 0
time = 1222000    total seen = 12949 max lag = 0
time = 1223000    total seen = 12949 max lag = 0
time = 1224000    total seen = 12949 max lag = 0
time = 1225000    total seen = 12949 max lag = 0
time = 1226000    total seen = 12949 max lag = 0
time = 1227000    total seen = 12949 max lag = 0
time = 1228000    total seen = 12949 max lag = 0
time = 1229000    total seen = 12949 max lag = 0
time = 1230000    total seen = 12949 max lag = 0
time = 1231000    total seen = 12949 max lag = 0
time = 1232000    total seen = 12949 max lag = 0
time = 1233000    total seen = 12949 max lag = 0
time = 1234000    total seen = 12949 max lag = 0
time = 1235000    total seen = 12949 max lag = 0
time = 1236000    total seen = 12949 max lag = 0
time = 1237000    total seen = 12949 max lag = 0
time = 1238000    total seen = 12949 max lag = 0
time = 1239000    total seen = 12949 max lag = 0
time = 1240000    total seen = 12949 max lag = 0
time = 1241000    total seen = 12949 max lag = 0
time = 1242000    total seen = 12949 max lag = 0
time = 1243000    total seen = 12949 max lag = 0
time = 1244000    total seen = 12949 max lag = 0
time = 1245000    total seen = 12949 max lag = 0
time = 1246000    total seen = 12949 max lag = 0
time = 1247000    total seen = 12949 max lag = 0
time = 1248000    total seen = 12949 max lag = 0
time = 1249000    total seen = 12949 max lag = 0
time = 1250000    total seen = 12949 max lag = 0
time = 1251000    total seen = 12949 max lag = 0
time = 1252000    total seen = 12949 max lag = 0
time = 1253000    total seen = 12949 max lag = 0
time = 1254000    total seen = 12949 max lag = 0
time = 1255000    total seen = 12949 max lag = 0
time = 1256000    total seen = 12949 max lag = 0
time = 1257000    total seen = 12949 max lag = 0
time = 1258000    total seen = 12949 max lag = 0
time = 1259000    total seen = 12949 max lag = 0
time = 1260000    total seen = 12949 max lag = 0
time = 1261000    total seen = 12949 max lag = 0
time = 1262000    total seen = 12949 max lag = 0
time = 1263000    total seen = 12949 max lag = 0
time = 1264000    total seen = 12949 max lag = 0
time = 1265000    total seen = 12949 max lag = 0
time = 1266000    total seen = 12949 max lag = 0
time = 1267000    total seen = 12949 max lag = 0
time = 1268000    total seen = 12949 max lag = 0
time = 1269000    total seen = 12949 max lag = 0
time = 1270000    total seen = 12949 max lag = 0
time = 1271000    total seen = 12949 max lag = 0
time = 1272000    total seen = 12949 max lag = 0
time = 1273000    total seen = 12949 max lag = 0
time = 1274000    total seen = 12949 max lag = 0
time = 1275000    total seen = 12949 max lag = 0
time = 1276000    total seen = 12949 max lag = 0
time = 1277000    total seen = 12949 max lag = 0
time = 1278000    total seen = 12949 max lag = 0
time = 1279000    total seen = 12949 max lag = 0
time = 1280000    total seen = 12949 max lag = 0
time = 1281000    total seen = 12949 max lag = 0
time = 1282000    total seen = 12949 max lag = 0
time = 1283000    total seen = 12949 max lag = 0
time = 1284000    total seen = 12949 max lag = 0
time = 1285000    total seen = 12949 max lag = 0
time = 1286000    total seen = 12949 max lag = 0
time = 1287000    total seen = 12949 max lag = 0
time = 1288000    total seen = 12949 max lag = 0
time = 1289000    total seen = 12949 max lag = 0
time = 1290000    total seen = 12949 max lag = 0
time = 1291000    total seen = 12949 max lag = 0
time = 1292000    total seen = 12949 max lag = 0
time = 1293000    total seen = 12949 max lag = 0
time = 1294000    total seen = 12949 max lag = 0
time = 1295000    total seen = 12949 max lag = 0
time = 1296000    total seen = 12949 max lag = 0
time = 1297000    total seen = 12949 max lag = 0
time = 1298000    total seen = 12949 max lag = 0
time = 1299000    total seen = 12949 max lag = 0
time = 1300000    total seen = 12949 max lag = 0
time = 1301000    total seen = 12949 max lag = 0
time = 1302000    total seen = 12949 max lag = 0
time = 1303000    total seen = 12949 max lag = 0
time = 1304000    total seen = 12949 max lag = 0
time = 1305000    total seen = 12949 max lag = 0
time = 1306000    total seen = 12949 max lag = 0
time = 1307000    total seen = 12949 max lag = 0
time = 1308000    total seen = 12949 max lag = 0
time = 1309000    total seen = 12949 max lag = 0
time = 1310000    total seen = 12949 max lag = 0
time = 1311000    total seen = 12949 max lag = 0
time = 1312000    total seen = 12949 max lag = 0
